stop_id,ZDEr_ID_REF_A
StopPoint:59:3765451,24863
StopPoint:59:3765452,24866
StopPoint:59:3765453,39819
StopPoint:59:3765454,9140
StopPoint:59:3765455,24868
StopPoint:59:3765456,24864
StopPoint:59:3765457,24870
StopPoint:59:3765458,24871
StopPoint:59:3765459,24865
StopPoint:59:3765461,8049
StopPoint:59:3765463,8060
StopPoint:59:3765464,40519
StopPoint:59:3765465,24869
StopPoint:59:3765467,28568
StopPoint:59:3781622,22421
StopPoint:59:3781624,24449
StopPoint:59:3781626,24450
StopPoint:59:3781627,24451
StopPoint:59:3781628,24453
StopPoint:59:3781631,24452
StopPoint:59:3781632,24455
StopPoint:59:3781633,22422
StopPoint:59:3781634,22423
StopPoint:59:3781636,24341
StopPoint:59:3781638,37125
StopPoint:59:3781639,26903
StopPoint:59:3781640,24342
StopPoint:59:3781641,24446
StopPoint:59:3781642,39571
StopPoint:59:3781643,39574
StopPoint:59:3781644,24458
StopPoint:59:3781645,24457
StopPoint:59:3781647,36653
StopPoint:59:3781648,12379
StopPoint:59:3781649,7836
StopPoint:59:3781650,37156
StopPoint:59:3781651,23354
StopPoint:59:3781652,15122
StopPoint:59:3781653,16918
StopPoint:59:3781654,39572
StopPoint:59:3781655,39570
StopPoint:59:3781665,22651
StopPoint:59:3781666,37158
StopPoint:59:3781667,39343
StopPoint:59:3781668,39476
StopPoint:59:3781670,427273
StopPoint:59:3781671,39569
StopPoint:59:3781672,24461
StopPoint:59:3781673,39573
StopPoint:59:3781674,24459
StopPoint:59:3781675,22424
StopPoint:59:3781676,24454
StopPoint:59:3781677,24448
StopPoint:59:3781678,24447
StopPoint:59:3785914,27727
StopPoint:59:3785918,23357
StopPoint:59:3785920,23355
StopPoint:59:3785922,23353
StopPoint:59:3785923,37198
StopPoint:59:3785926,36153
StopPoint:59:3785930,23369
StopPoint:59:3785932,11230
StopPoint:59:3785934,27154
StopPoint:59:3785936,23376
StopPoint:59:3785938,36151
StopPoint:59:3785940,36154
StopPoint:59:3785942,36152
StopPoint:59:3785944,30141
StopPoint:59:3785946,30142
StopPoint:59:3785947,23346
StopPoint:59:3785948,23348
StopPoint:59:3785949,415252
StopPoint:59:3785950,36149
StopPoint:59:3785951,36132
StopPoint:59:3785952,21808
StopPoint:59:3785954,36148
StopPoint:59:3785955,37197
StopPoint:59:3785956,17375
StopPoint:59:3785957,17374
StopPoint:59:3785958,17373
StopPoint:59:3785959,17372
StopPoint:59:3785960,17371
StopPoint:59:3785961,17370
StopPoint:59:3785962,17369
StopPoint:59:3785963,17368
StopPoint:59:3785964,23360
StopPoint:59:3785965,17254
StopPoint:59:3785966,23362
StopPoint:59:3785967,23366
StopPoint:59:3785968,17253
StopPoint:59:3785969,17252
StopPoint:59:3785970,23365
StopPoint:59:3785973,23356
StopPoint:59:3785974,23352
StopPoint:59:3785975,36150
StopPoint:59:3785976,23372
StopPoint:59:3785977,23368
StopPoint:59:3785979,37281
StopPoint:59:3785980,23373
StopPoint:59:3785981,23370
StopPoint:59:3785982,23375
StopPoint:59:3785983,27153
StopPoint:59:3785984,23371
StopPoint:59:3785985,11231
StopPoint:59:3785986,23367
StopPoint:59:3785987,23374
StopPoint:59:3786050,39828
StopPoint:59:3786064,28922
StopPoint:59:3786065,37206
StopPoint:59:3786066,23398
StopPoint:59:3786067,24485
StopPoint:59:3786068,25600
StopPoint:59:3786072,37202
StopPoint:59:3786073,28920
StopPoint:59:3786074,28921
StopPoint:59:3786075,23399
StopPoint:59:3786076,40859
StopPoint:59:3786077,39830
StopPoint:59:3786089,19727
StopPoint:59:3786090,37205
StopPoint:59:3786091,19728
StopPoint:59:3786092,37204
StopPoint:59:3786093,19729
StopPoint:59:3786094,37203
StopPoint:59:3786095,10192
StopPoint:59:3786099,19730
StopPoint:59:3786100,37157
StopPoint:59:3786101,7837
StopPoint:59:3786104,30175
StopPoint:59:3786105,23400
StopPoint:59:3786108,37201
StopPoint:59:3786114,23397
StopPoint:59:3786129,39829
StopPoint:59:3786131,35888
StopPoint:59:3786132,23187
StopPoint:59:3786294,9275
StopPoint:59:3786297,23412
StopPoint:59:3786298,23413
StopPoint:59:3786299,23417
StopPoint:59:3786300,23416
StopPoint:59:3786301,23418
StopPoint:59:3786302,23411
StopPoint:59:3786303,23415
StopPoint:59:3786304,9276
StopPoint:59:3786305,24534
StopPoint:59:3786306,28843
StopPoint:59:3786307,28842
StopPoint:59:3786309,23409
StopPoint:59:3786326,29163
StopPoint:59:3786327,23414
StopPoint:59:3786328,23408
StopPoint:59:3786329,23422
StopPoint:59:3786330,23419
StopPoint:59:3786331,23410
StopPoint:59:3786332,23421
StopPoint:59:3786333,23420
StopPoint:59:3786334,28582
StopPoint:59:3807561,39927
StopPoint:59:3807568,22959
StopPoint:59:3807577,36739
StopPoint:59:3807578,28264
StopPoint:59:3807579,26180
StopPoint:59:3807580,34167
StopPoint:59:3807582,37143
StopPoint:59:3807584,26749
StopPoint:59:3807585,28673
StopPoint:59:3807586,26768
StopPoint:59:3807587,23447
StopPoint:59:3807588,39322
StopPoint:59:3807598,25717
StopPoint:59:3807599,25718
StopPoint:59:3807601,25452
StopPoint:59:3807602,37264
StopPoint:59:3807604,422447
StopPoint:59:3807605,22988
StopPoint:59:3807609,24247
StopPoint:59:3807610,24248
StopPoint:59:3807611,24249
StopPoint:59:3807616,22326
StopPoint:59:3807625,28672
StopPoint:59:3807627,26750
StopPoint:59:3807629,39928
StopPoint:59:3811223,40024
StopPoint:59:3811226,27335
StopPoint:59:3811229,23467
StopPoint:59:3811230,40517
StopPoint:59:3811231,23481
StopPoint:59:3811232,39325
StopPoint:59:3811233,23470
StopPoint:59:3811236,10299
StopPoint:59:3811238,23450
StopPoint:59:3811239,27333
StopPoint:59:3811240,23466
StopPoint:59:3811243,23453
StopPoint:59:3811248,23456
StopPoint:59:3811249,23476
StopPoint:59:3811250,23475
StopPoint:59:3811251,23455
StopPoint:59:3811252,23452
StopPoint:59:3811253,23482
StopPoint:59:3811256,23471
StopPoint:59:3811257,23472
StopPoint:59:3811258,23479
StopPoint:59:3811259,23462
StopPoint:59:3811260,23473
StopPoint:59:3811261,23457
StopPoint:59:3811262,412995
StopPoint:59:3811263,23469
StopPoint:59:3811264,412994
StopPoint:59:3811265,412993
StopPoint:59:3811266,23478
StopPoint:59:3811267,23477
StopPoint:59:3811268,412990
StopPoint:59:3811269,23461
StopPoint:59:3811270,28678
StopPoint:59:3811271,28677
StopPoint:59:3811272,23451
StopPoint:59:3811273,25747
StopPoint:59:3811279,37358
StopPoint:59:3811280,39326
StopPoint:59:3811281,23465
StopPoint:59:3811282,23464
StopPoint:59:3811283,40078
StopPoint:59:3811285,23460
StopPoint:59:3811286,30010
StopPoint:59:3811287,23454
StopPoint:59:3811288,23463
StopPoint:59:3812918,35807
StopPoint:59:3812921,22435
StopPoint:59:3812923,36669
StopPoint:59:3812924,22319
StopPoint:59:3812925,26782
StopPoint:59:3812926,36670
StopPoint:59:3812946,25508
StopPoint:59:3812948,29784
StopPoint:59:3812949,37368
StopPoint:59:3812950,23493
StopPoint:59:3812951,35805
StopPoint:59:3812952,25756
StopPoint:59:3812953,35808
StopPoint:59:3812954,35806
StopPoint:59:3812955,23494
StopPoint:59:3812967,39780
StopPoint:59:3812968,8433
StopPoint:59:3812969,23502
StopPoint:59:3812970,23504
StopPoint:59:3812971,26784
StopPoint:59:3812972,26785
StopPoint:59:3812976,37378
StopPoint:59:3812978,36741
StopPoint:59:3812979,26786
StopPoint:59:3812980,36743
StopPoint:59:3812981,36742
StopPoint:59:3812982,23497
StopPoint:59:3812984,37379
StopPoint:59:3812985,36304
StopPoint:59:3812987,36302
StopPoint:59:3812988,36303
StopPoint:59:3812990,25773
StopPoint:59:3812991,27050
StopPoint:59:3812992,25772
StopPoint:59:3812993,25775
StopPoint:59:3812994,9107
StopPoint:59:3812995,37377
StopPoint:59:3812996,37376
StopPoint:59:3812997,8439
StopPoint:59:3812998,23177
StopPoint:59:3812999,9108
StopPoint:59:3813000,25777
StopPoint:59:3813001,39327
StopPoint:59:3813002,23496
StopPoint:59:3813003,23500
StopPoint:59:3813004,23499
StopPoint:59:3813005,23506
StopPoint:59:3813006,23503
StopPoint:59:3813007,25326
StopPoint:59:3813008,23501
StopPoint:59:3813009,25324
StopPoint:59:3813010,23505
StopPoint:59:3813011,25325
StopPoint:59:3813012,422498
StopPoint:59:3813013,23509
StopPoint:59:3813014,25327
StopPoint:59:3813021,23511
StopPoint:59:3813023,40074
StopPoint:59:3813024,23510
StopPoint:59:3813025,9109
StopPoint:59:3813026,23508
StopPoint:59:3813027,9110
StopPoint:59:3813029,23507
StopPoint:59:3813030,28710
StopPoint:59:3813031,19826
StopPoint:59:3813032,26651
StopPoint:59:3813033,8313
StopPoint:59:3813034,25776
StopPoint:59:3813035,27049
StopPoint:59:3813036,25774
StopPoint:59:3813042,40073
StopPoint:59:3813044,18235
StopPoint:59:3813048,26351
StopPoint:59:3813052,26353
StopPoint:59:3813055,26358
StopPoint:59:3813056,26350
StopPoint:59:3813059,23449
StopPoint:59:3813060,39320
StopPoint:59:3813061,23446
StopPoint:59:3813082,28396
StopPoint:59:3813084,22839
StopPoint:59:3813085,421409
StopPoint:59:3813086,39393
StopPoint:59:3813089,25723
StopPoint:59:3813091,25895
StopPoint:59:3813092,25894
StopPoint:59:3813094,25336
StopPoint:59:3813095,25339
StopPoint:59:3813096,25337
StopPoint:59:3813098,40518
StopPoint:59:3813099,25335
StopPoint:59:3813100,25340
StopPoint:59:3813101,23512
StopPoint:59:3813109,26354
StopPoint:59:3813110,26356
StopPoint:59:3813111,26349
StopPoint:59:3813112,37390
StopPoint:59:3813114,37381
StopPoint:59:3813135,37392
StopPoint:59:3813136,37393
StopPoint:59:3813137,41773
StopPoint:59:3813138,39330
StopPoint:59:3813139,39329
StopPoint:59:3813140,29153
StopPoint:59:3813141,29154
StopPoint:59:3813144,36744
StopPoint:59:3813147,8050
StopPoint:59:3813151,37389
StopPoint:59:3813152,37391
StopPoint:59:3813153,37394
StopPoint:59:3813157,23518
StopPoint:59:3813158,23515
StopPoint:59:3813159,25507
StopPoint:59:3813160,26891
StopPoint:59:3813161,23519
StopPoint:59:3813162,23520
StopPoint:59:3813163,22792
StopPoint:59:3813164,37112
StopPoint:59:3813165,23522
StopPoint:59:3813166,37398
StopPoint:59:3813167,23521
StopPoint:59:3813168,23514
StopPoint:59:3813169,18720
StopPoint:59:3813170,18721
StopPoint:59:3813171,18722
StopPoint:59:3813172,39332
StopPoint:59:3813178,20003
StopPoint:59:3813179,25345
StopPoint:59:3813180,34189
StopPoint:59:3813181,25344
StopPoint:59:3813182,25343
StopPoint:59:3813183,25346
StopPoint:59:3813184,20102
StopPoint:59:3813185,10113
StopPoint:59:3813186,26790
StopPoint:59:3813187,23516
StopPoint:59:3813188,23517
StopPoint:59:3813189,25341
StopPoint:59:3813190,25342
StopPoint:59:3813191,23513
StopPoint:59:3813192,25347
StopPoint:59:3813194,29456
StopPoint:59:3813195,37396
StopPoint:59:3813196,22785
StopPoint:59:3813197,36961
StopPoint:59:3813198,34188
StopPoint:59:3813199,22786
StopPoint:59:3813200,422802
StopPoint:59:3813201,37395
StopPoint:59:3813202,22787
StopPoint:59:3813203,37397
StopPoint:59:3864877,37540
StopPoint:59:3864879,26731
StopPoint:59:3864881,37124
StopPoint:59:3864882,36701
StopPoint:59:3864884,27300
StopPoint:59:3864891,37162
StopPoint:59:3864893,26905
StopPoint:59:3864894,37159
StopPoint:59:3864895,23679
StopPoint:59:3864896,23678
StopPoint:59:3864898,23677
StopPoint:59:3864901,27646
StopPoint:59:3864913,25253
StopPoint:59:3864914,26902
StopPoint:59:3864915,23670
StopPoint:59:3864916,27644
StopPoint:59:3864917,23671
StopPoint:59:3864918,23669
StopPoint:59:3864919,7845
StopPoint:59:3864920,27647
StopPoint:59:3864921,23676
StopPoint:59:3864922,23674
StopPoint:59:3864923,23675
StopPoint:59:3864924,23673
StopPoint:59:3864932,39897
StopPoint:59:3864937,27453
StopPoint:59:3877767,23721
StopPoint:59:3877772,29007
StopPoint:59:3877775,23733
StopPoint:59:3877777,23734
StopPoint:59:3877782,36751
StopPoint:59:3877783,18733
StopPoint:59:3877787,28811
StopPoint:59:3877788,28812
StopPoint:59:3877789,28784
StopPoint:59:3877791,27457
StopPoint:59:3877792,36787
StopPoint:59:3877795,23731
StopPoint:59:3877797,27233
StopPoint:59:3877798,27235
StopPoint:59:3877799,27236
StopPoint:59:3877801,27241
StopPoint:59:3877802,27242
StopPoint:59:3877803,23739
StopPoint:59:3877804,413102
StopPoint:59:3877805,413101
StopPoint:59:3877806,23740
StopPoint:59:3877807,23738
StopPoint:59:3887743,24014
StopPoint:59:3887744,24014
StopPoint:59:3887745,24009
StopPoint:59:3887746,24013
StopPoint:59:3887747,37556
StopPoint:59:3887748,28711
StopPoint:59:3887749,24022
StopPoint:59:3887750,24021
StopPoint:59:3887753,37564
StopPoint:59:3887754,37563
StopPoint:59:3887755,37557
StopPoint:59:3887756,37565
StopPoint:59:3887757,37559
StopPoint:59:3887758,22322
StopPoint:59:3887759,22323
StopPoint:59:3887760,37364
StopPoint:59:3887761,9138
StopPoint:59:3887762,22324
StopPoint:59:3887763,36690
StopPoint:59:3887764,23323
StopPoint:59:3887765,23324
StopPoint:59:3887770,28695
StopPoint:59:3887772,28701
StopPoint:59:3887774,28712
StopPoint:59:3887775,28713
StopPoint:59:3887785,24023
StopPoint:59:3887789,23325
StopPoint:59:3887791,23327
StopPoint:59:3887792,24020
StopPoint:59:3887793,22327
StopPoint:59:3887794,23326
StopPoint:59:3887795,15192
StopPoint:59:3887796,15193
StopPoint:59:3887797,22328
StopPoint:59:3887798,22329
StopPoint:59:3887799,23330
StopPoint:59:3887800,40056
StopPoint:59:3887801,23329
StopPoint:59:3887802,40057
StopPoint:59:3887803,15194
StopPoint:59:3887804,15195
StopPoint:59:3887805,40058
StopPoint:59:3887808,23328
StopPoint:59:3887810,28676
StopPoint:59:3887811,28707
StopPoint:59:3893335,420302
StopPoint:59:3893347,27071
StopPoint:59:3893352,29810
StopPoint:59:3893362,25292
StopPoint:59:3893364,25296
StopPoint:59:3893365,25295
StopPoint:59:3893366,25735
StopPoint:59:3893367,25742
StopPoint:59:3893368,25741
StopPoint:59:3893369,36944
StopPoint:59:3893370,29811
StopPoint:59:3893371,9516
StopPoint:59:3893372,10077
StopPoint:59:3893373,25740
StopPoint:59:3893374,9131
StopPoint:59:3893375,25745
StopPoint:59:3893376,25743
StopPoint:59:3893377,25739
StopPoint:59:3893378,22796
StopPoint:59:3893379,36943
StopPoint:59:3893380,25736
StopPoint:59:3893381,2276
StopPoint:59:3893382,25744
StopPoint:59:3893383,37404
StopPoint:59:3893384,37405
StopPoint:59:3893385,37406
StopPoint:59:3893386,25737
StopPoint:59:3893387,36140
StopPoint:59:3893388,37702
StopPoint:59:3893389,23994
StopPoint:59:3893390,36169
StopPoint:59:3893391,22797
StopPoint:59:3893392,25738
StopPoint:59:3893397,22720
StopPoint:59:3893398,26186
StopPoint:59:3893399,420863
StopPoint:59:3893401,22997
StopPoint:59:3893403,27329
StopPoint:59:3893405,22974
StopPoint:59:3893406,39486
StopPoint:59:3893407,22775
StopPoint:59:3893408,27334
StopPoint:59:3893409,26363
StopPoint:59:3893414,28415
StopPoint:59:3893415,29816
StopPoint:59:3893419,34186
StopPoint:59:3893422,28426
StopPoint:59:3893423,22716
StopPoint:59:3893424,37730
StopPoint:59:3893425,27128
StopPoint:59:3893426,27125
StopPoint:59:3893427,27124
StopPoint:59:3893428,27120
StopPoint:59:3893430,27126
StopPoint:59:3893431,23621
StopPoint:59:3893432,27123
StopPoint:59:3893433,27127
StopPoint:59:3893437,25293
StopPoint:59:3893439,25328
StopPoint:59:3893440,25332
StopPoint:59:3893441,25297
StopPoint:59:3893442,25298
StopPoint:59:3893446,27072
StopPoint:59:3893449,25329
StopPoint:59:3893450,23622
StopPoint:59:3893451,25334
StopPoint:59:3893452,23625
StopPoint:59:3893455,37714
StopPoint:59:3893456,37731
StopPoint:59:3893457,23623
StopPoint:59:3893458,25333
StopPoint:59:3893459,25331
StopPoint:59:3893460,23624
StopPoint:59:3893464,36170
StopPoint:59:3893465,25330
StopPoint:59:3893469,22762
StopPoint:59:3893470,28431
StopPoint:59:3893471,34180
StopPoint:59:3893472,27332
StopPoint:59:3893473,22998
StopPoint:59:3893474,27336
StopPoint:59:3908815,27421
StopPoint:59:3908817,9551
StopPoint:59:3908818,36580
StopPoint:59:3908819,27422
StopPoint:59:3908820,9550
StopPoint:59:3908823,24497
StopPoint:59:3908824,22857
StopPoint:59:3909005,24542
StopPoint:59:3909007,10076
StopPoint:59:3909008,36272
StopPoint:59:3909009,28609
StopPoint:59:3909010,23156
StopPoint:59:3909013,28625
StopPoint:59:3909017,27966
StopPoint:59:3909018,24547
StopPoint:59:3909019,24544
StopPoint:59:3909020,24541
StopPoint:59:3909021,29764
StopPoint:59:3909022,24548
StopPoint:59:3909023,24549
StopPoint:59:3909025,24553
StopPoint:59:3909026,24555
StopPoint:59:3909027,24545
StopPoint:59:3909029,24550
StopPoint:59:3909030,37878
StopPoint:59:3909032,37900
StopPoint:59:3909033,37881
StopPoint:59:3909034,37905
StopPoint:59:3909035,37888
StopPoint:59:3909036,37897
StopPoint:59:3909037,37807
StopPoint:59:3909038,8095
StopPoint:59:3909039,37904
StopPoint:59:3909040,26835
StopPoint:59:3909042,37886
StopPoint:59:3909051,37808
StopPoint:59:3909052,37915
StopPoint:59:3909053,37912
StopPoint:59:3909055,37910
StopPoint:59:3909056,37903
StopPoint:59:3909057,37894
StopPoint:59:3909058,37914
StopPoint:59:3909059,37906
StopPoint:59:3909060,37889
StopPoint:59:3909064,24567
StopPoint:59:3909065,24568
StopPoint:59:3909066,24566
StopPoint:59:3909067,37898
StopPoint:59:3909070,37901
StopPoint:59:3909071,37896
StopPoint:59:3909072,37907
StopPoint:59:3909073,37880
StopPoint:59:3909074,37851
StopPoint:59:3909075,37805
StopPoint:59:3909076,40523
StopPoint:59:3909077,37911
StopPoint:59:3909078,37892
StopPoint:59:3909079,37887
StopPoint:59:3909080,37883
StopPoint:59:3909081,37902
StopPoint:59:3909082,37895
StopPoint:59:3909084,37890
StopPoint:59:3909085,37899
StopPoint:59:3909086,37882
StopPoint:59:3909087,37884
StopPoint:59:3909088,37806
StopPoint:59:3909090,37879
StopPoint:59:3909091,37913
StopPoint:59:3909092,37891
StopPoint:59:3909093,37909
StopPoint:59:3909094,37885
StopPoint:59:3909095,37908
StopPoint:59:3909096,37893
StopPoint:59:3909097,37916
StopPoint:59:3909098,24539
StopPoint:59:3909099,27897
StopPoint:59:3909100,24554
StopPoint:59:3909111,35194
StopPoint:59:3909125,24543
StopPoint:59:3909812,36337
StopPoint:59:3909814,41965
StopPoint:59:3909815,37223
StopPoint:59:3909816,2371
StopPoint:59:3909817,27967
StopPoint:59:3909818,24482
StopPoint:59:3909819,37794
StopPoint:59:3909821,12310
StopPoint:59:3909822,40804
StopPoint:59:3909827,424470
StopPoint:59:3922294,37704
StopPoint:59:3922295,26010
StopPoint:59:3922303,36323
StopPoint:59:3922305,37820
StopPoint:59:3922314,26019
StopPoint:59:3922317,40899
StopPoint:59:3922450,420551
StopPoint:59:3926174,24834
StopPoint:59:3926176,24885
StopPoint:59:3926177,22248
StopPoint:59:3926178,24884
StopPoint:59:3926179,36914
StopPoint:59:3926180,28263
StopPoint:59:3926181,28267
StopPoint:59:3926182,22249
StopPoint:59:3926183,22747
StopPoint:59:3926185,39458
StopPoint:59:3926186,39726
StopPoint:59:3926187,39331
StopPoint:59:3926196,37142
StopPoint:59:3926197,22748
StopPoint:59:3926199,9103
StopPoint:59:3926206,27211
StopPoint:59:3926210,22245
StopPoint:59:3926216,39724
StopPoint:59:3926217,22739
StopPoint:59:3926218,37141
StopPoint:59:3926219,9105
StopPoint:59:3926221,9106
StopPoint:59:3926222,22750
StopPoint:59:3926223,22751
StopPoint:59:3926224,24862
StopPoint:59:3926225,24888
StopPoint:59:3926226,24890
StopPoint:59:3926227,24886
StopPoint:59:3926228,22752
